"","kappa","spec_sens","no_omission","prevalence","equal_sens_spec","sensitivity","species_name","algorithm","run","partition","presencenb","absencenb","correlation","pvaluecor","AUC","AUC_pval","AUCratio","pROC","pROC_pval","TSSmax","KAPPAmax","dismo_threshold","prevalence.value","PPP","NPP","TPR","TNR","FPR","FNR","CCR","Kappa","F_score","Jaccard"
"thresholds",0.07132857,0.07132857,-1e-04,0.42867143,0.07132857,0.07132857,cereus_albicaulis,"bioclim",1,2,8,10,0.0196874807739539,0.938196073183089,0.5125,NA,1.025,1.94143084743191,0,0.05,0.0526315789473686,"spec_sens",0.444444444444444,0.5,0.571428571428571,0.25,0.8,0.2,0.75,0.555555555555556,0.0526315789473686,0.333333333333333,0.2
