"","kappa","spec_sens","no_omission","prevalence","equal_sens_spec","sensitivity","species_name","algorithm","run","partition","presencenb","absencenb","correlation","pvaluecor","AUC","AUC_pval","AUCratio","pROC","pROC_pval","TSSmax","KAPPAmax","dismo_threshold","prevalence.value","PPP","NPP","TPR","TNR","FPR","FNR","CCR","Kappa","F_score","Jaccard"
"thresholds",0.87947181,0.87947181,0.08849174,0.46922173,0.73852528,0.12287346,cereus_albicaulis,"glm",1,3,7,10,0.25548900012517,0.322308388536906,0.671428571428571,NA,1.34285714285714,1.79999253589221,0,0.614285714285714,0.627737226277372,"spec_sens",0.411764705882353,0.833333333333333,0.818181818181818,0.714285714285714,0.9,0.1,0.285714285714286,0.823529411764706,0.627737226277372,0.769230769230769,0.625
