"","kappa","spec_sens","no_omission","prevalence","equal_sens_spec","sensitivity","species_name","algorithm","run","partition","presencenb","absencenb","correlation","pvaluecor","AUC","AUC_pval","AUCratio","pROC","pROC_pval","TSSmax","KAPPAmax","dismo_threshold","prevalence.value","PPP","NPP","TPR","TNR","FPR","FNR","CCR","Kappa","F_score","Jaccard"
"thresholds",0.36256169,0.36256169,0.36256169,0.42299824,0.45849223,0.42299824,cereus_albicaulis,"glm",1,1,7,10,0.614941144955841,0.00861084401736882,0.857142857142857,NA,1.71428571428571,1.86709266022494,0,0.7,0.657718120805369,"spec_sens",0.411764705882353,0.7,1,1,0.7,0.3,0,0.823529411764706,0.657718120805369,0.823529411764706,0.7
